,timestamp,entry_price,exit_price,tfm_trend,xgb_pred,signal,actual_return,strategy_return,equity,benchmark,peak,drawdown
15,2025-11-02 09:15:00,110962.29,110180.84,-1.1928519,6.453597e-06,-1,-0.007042482630810856,0.007042482630810856,936.7670720871249,969.3106176092605,987.6580613513167,-0.05152693149141374
16,2025-11-02 19:55:00,110180.84,107457.7,-4.0322957,-4.410858e-06,-1,-0.02471518641535134,0.02471518641535134,958.9826778294341,945.3539250006683,987.6580613513167,-0.029033715861792153
17,2025-11-03 06:35:00,107457.7,107023.29,-0.5503199,4.3133064e-06,-1,-0.004042613977406956,0.004042613977406956,961.9004919290893,941.5322240098642,987.6580613513167,-0.026079440274082155
18,2025-11-03 17:15:00,107023.29,107158.79,-0.7645177,-2.1e-05,-1,0.001266079560813352,-0.001266079560813352,959.7207488847926,942.7242787145301,987.6580613513167,-0.028286421748332846
19,2025-11-04 03:55:00,107158.79,103080.72,5.568344,-7.970609e-07,1,-0.038056327437067855,-0.038056327437067855,922.2375810682,906.8476548808964,987.6580613513167,-0.06623798543557491
20,2025-11-04 14:35:00,103080.72,99688.01,-1.6211245,-0.0006210222,-1,-0.03291313836379884,0.03291313836379884,951.6690765971249,877.0004525409149,987.6580613513167,-0.036438709065920616
21,2025-11-05 01:15:00,99688.01,102070.61,-9.446728,0.00022058953,-1,0.02390056738016945,-0.02390056738016945,927.9719766316945,897.9612609493083,987.6580613513167,-0.060431931915747805
22,2025-11-05 11:55:00,102070.61,103387.62,3.891117,-1.594271e-05,1,0.012902930628121012,0.012902930628121012,939.0175626943819,909.5475928060772,987.6580613513167,-0.049248318380943235
23,2025-11-05 22:35:00,103387.62,103081.33,12.97607,3.9968876e-05,1,-0.0029625403892651133,-0.0029625403892651133,935.2966676759762,906.8530213264303,987.6580613513167,-0.05301571031952046
24,2025-11-06 09:15:00,103081.33,101388.81,-21.90588,-3.1149027e-06,-1,-0.01641926816427382,0.01641926816427382,949.7182578080238,891.9631583836897,987.6580613513167,-0.03841390560958269
25,2025-11-06 19:55:00,101388.81,102062.35,5.095657,1.7570226e-05,1,0.0066431394154839,0.0066431394154839,955.0776503422652,897.888593998308,987.6580613513167,-0.03298754121894665
26,2025-11-07 06:35:00,102062.35,101646.8,8.706939,-1.2545236e-06,1,-0.0040715307848585,-0.0040715307848585,950.2339446366242,894.2328129464706,987.6580613513167,-0.037891774672996426
27,2025-11-07 17:15:00,101646.8,102592.76,15.024791,-1.806837e-05,1,0.009306343141151436,0.009306343141151436,958.1269138451461,902.5548503518276,987.6580613513167,-0.02990017361450592
28,2025-11-08 03:55:00,102592.76,101944.25,2.7474163,8.569328e-06,1,-0.006321206291749972,-0.006321206291749972,951.112269055208,896.8496149531342,987.6580613513167,-0.03700247456706496
29,2025-11-08 14:35:00,101944.25,101945.24,-0.70207924,1.1185051e-06,-1,9.711190184882803e-06,-9.711190184882803e-06,950.1519203540207,896.8583244303122,987.6580613513167,-0.037974823944615044
30,2025-11-09 01:15:00,101945.24,102239.41,7.481607,1.17784075e-05,1,0.002885568762209969,0.002885568762209969,951.9434971343943,899.4462707954164,987.6580613513167,-0.036160859324185224
31,2025-11-09 11:55:00,102239.41,104248.72,3.3415353,-3.8541725e-06,1,0.019652988999056212,0.019652988999056212,969.7000887141653,917.1230784606008,987.6580613513167,-0.01818237843629944
32,2025-11-09 22:35:00,104248.72,106175.33,2.5783095,-2.8947481e-05,1,0.018480898374579568,0.018480898374579568,986.6513174187986,934.0723368706128,987.6580613513167,-0.001019324371372754
33,2025-11-10 09:15:00,106175.33,105817.99,14.125615,-7.4360337e-06,1,-0.0033655652400609117,-0.0033655652400609117,982.3440267234148,930.9286554819386,987.6580613513167,-0.005380439684389615
34,2025-11-10 19:55:00,105817.99,105061.88,-5.822773,-1.0329938e-05,-1,-0.007145382368347769,0.007145382368347769,988.3809063848928,924.2768142808683,988.3809063848928,0.0
35,2025-11-11 06:35:00,105061.88,103514.48,-14.714751,-7.3183674e-06,-1,-0.014728462883017214,0.014728462883017214,1001.9498569724809,910.6636375280991,1001.9498569724809,0.0
36,2025-11-11 17:15:00,103514.48,103310.0,-0.45066437,1.2126353e-05,-1,-0.001975375812156869,0.001975375812156869,1002.927134627966,908.8647346055153,1002.927134627966,0.0
37,2025-11-12 03:55:00,103310.0,104594.0,0.26851624,8.318372e-06,1,0.012428612912593166,0.012428612912593166,1014.3892006291655,920.160662581834,1014.3892006291655,0.0
38,2025-11-12 14:35:00,104594.0,102283.99,4.220657,-2.9398467e-07,1,-0.02208549247566777,-0.02208549247566777,990.9715263706422,899.8384611919774,1014.3892006291655,-0.023085492475667824
39,2025-11-13 01:15:00,102283.99,102936.5,-14.2838955,6.1336846e-06,-1,0.006379395250419882,-0.006379395250419882,983.6587557956415,905.5788863974507,1014.3892006291655,-0.030294530752559057
40,2025-11-13 11:55:00,102936.5,99749.99,-0.09085876,3.209234e-05,-1,-0.030956074861686524,0.030956074861686524,1013.1253111226093,877.5457185969685,1014.3892006291655,-0.001245961121995709
41,2025-11-13 22:35:00,99749.99,97035.01,-1.1034695,2.3384991e-05,-1,-0.027217847340135177,0.027217847340135177,1039.6872758660488,853.660813194207,1039.6872758660488,0.0
42,2025-11-14 09:15:00,97035.01,95778.29,24.849163,1.7332013e-06,1,-0.01295120183941859,-0.01295120183941859,1025.1823888305664,842.6048797001265,1039.6872758660488,-0.013951201839418448
43,2025-11-14 19:55:00,95778.29,96499.99,7.5860605,5.790046e-06,1,0.007535110514084263,0.007535110514084263,1031.8820690386672,848.9540005883736,1039.6872758660488,-0.007507263971158973
44,2025-11-15 06:35:00,96499.99,95924.56,11.640871,-1.1565187e-05,1,-0.0059630057992752904,-0.0059630057992752904,1024.6970682077826,843.8916829595471,1039.6872758660488,-0.014417996647866471
45,2025-11-15 17:15:00,95924.56,95825.02,-5.0459523,1.2291067e-05,-1,-0.0010376904517465976,0.0010376904517465976,1024.735689503187,843.0159846178316,1039.6872758660488,-0.01438084961692676
46,2025-11-16 03:55:00,95825.02,95520.52,-1.4039124,8.346371e-06,-1,-0.0031776669600486387,0.0031776669600486387,1026.9672225570007,840.3371605767186,1039.6872758660488,-0.012234499357946294
47,2025-11-16 14:35:00,95520.52,94937.9,23.742558,1.3164868e-05,1,-0.006099422406829547,-0.006099422406829547,1019.6763484461,835.2115892702054,1039.6872758660488,-0.019247063885897808
48,2025-11-17 01:15:00,94937.9,95565.38,4.2592273,-7.259961e-05,1,0.006609373074399271,0.006609373074399271,1025.3960934996753,840.7318142597542,1039.6872758660488,-0.013745654773421268
49,2025-11-17 11:55:00,95565.38,92241.86,15.325603,-1.14327e-06,1,-0.034777447648928976,-0.034777447648928976,988.7100384450745,811.4933076025465,1039.6872758660488,-0.049031317978293854
50,2025-11-17 22:35:00,92241.86,91428.45,-5.5121803,-1.4146193e-05,-1,-0.008818230681818466,0.008818230681818466,996.4400016030678,804.3373724193553,1039.6872758660488,-0.041596425451063124
51,2025-11-18 09:15:00,91428.45,93195.61,-15.439038,-2.6218753e-05,-1,0.019328338170449173,-0.019328338170449173,976.1840322839178,819.8838771566071,1039.6872758660488,-0.06107917741826119
52,2025-11-18 19:55:00,93195.61,90892.9,6.610913,8.406284e-06,1,-0.02470835267884406,-0.02470835267884406,951.0879489025066,799.6258971641236,1039.6872758660488,-0.08521728506270299
53,2025-11-19 06:35:00,90892.9,89331.93,0.7374508,7.455171e-06,1,-0.017173728641070987,-0.017173728641070987,933.8031346053596,785.893338991854,1039.6872758660488,-0.10184229788951571
54,2025-11-19 17:15:00,89331.93,92440.32,-3.1582801,2.894186e-05,-1,0.034795957055892716,-0.034795957055892716,900.3767577003682,813.2392498659267,1039.6872758660488,-0.13399271242368183
55,2025-11-20 03:55:00,92440.32,91175.58,-2.5957801,-8.276229e-06,-1,-0.013681692144726513,0.013681692144726513,911.7950585557913,802.1127608092528,1039.6872758660488,-0.12301027460754921
56,2025-11-20 14:35:00,91175.58,86927.84,-3.023991,-5.3116244e-05,-1,-0.04658857119417288,0.04658857119417288,953.3624924972572,764.7434733465362,1039.6872758660488,-0.08302956607493728
57,2025-11-21 01:15:00,86927.84,82309.66,6.5471826,-7.508358e-07,1,-0.05312659327552592,-0.05312659327552592,901.7602286217166,724.1152578779419,1039.6872758660488,-0.13266205179768165
58,2025-11-21 11:55:00,82309.66,84500.82,4.425504,1.1307578e-05,1,0.026620933678987418,0.026620933678987418,924.8641676335822,743.3918821338533,1039.6872758660488,-0.11044004374952088
59,2025-11-21 22:35:00,84500.82,84128.82,5.474717,-5.050728e-05,1,-0.004402324143126658,-0.004402324143126658,919.8677516116625,740.119230103331,1039.6872758660488,-0.11524573497793167
60,2025-11-22 09:15:00,84128.82,84609.76,8.256705,-1.7540917e-05,1,0.005716709208568333,0.005716709208568333,924.2065003063543,744.3502765215013,1039.6872758660488,-0.11107260638878191
61,2025-11-22 19:55:00,84609.76,86030.91,3.9906497,-4.950693e-06,1,0.01679652560177465,0.01679652560177465,938.8057519497702,756.8527749977827,1039.6872758660488,-0.09703064205748346
62,2025-11-23 06:35:00,86030.91,86673.93,5.498462,3.530708e-05,1,0.007474290345179302,0.007474290345179302,944.8838529656174,762.5097123866708,1039.6872758660488,-0.09118455626136346
63,2025-11-23 17:15:00,86673.93,87460.02,4.6023006,3.1431402e-05,1,0.009069509136138295,0.009069509136138295,952.5086018497132,769.4253011895559,1039.6872758660488,-0.08385086173505074
64,2025-11-24 03:55:00,87460.02,86051.12,4.6289988,1.01748055e-05,1,-0.016109074752098256,-0.016109074752098256,936.2120609786499,757.0305714965376,1039.6872758660488,-0.09952532582569618
65,2025-11-24 14:35:00,86051.12,87968.73,6.702387,4.465221e-06,1,0.02228454434991666,0.02228454434991666,956.138908111477,773.9006528412949,1039.6872758660488,-0.08035913268725625
66,2025-11-25 01:15:00,87968.73,87361.71,-2.6684916,-3.5527376e-06,-1,-0.006900406542188224,0.006900406542188224,961.7805163801388,768.5604237134252,1039.6872758660488,-0.07493287769730039
67,2025-11-25 11:55:00,87361.71,87531.1,1.1166954,9.573139e-06,1,0.0019389501418870967,0.0019389501418870967,962.6835803324584,770.0506240560331,1039.6872758660488,-0.07406428579155899
68,2025-11-25 22:35:00,87531.1,87315.75,-10.022514,-5.8913256e-06,-1,-0.0024602684074575302,0.0024602684074575302,964.089356751196,768.1560928335251,1039.6872758660488,-0.07271217112076378
69,2025-11-26 09:15:00,87315.75,89957.36,7.005844,7.794604e-06,1,0.03025353386989175,0.03025353386989175,992.2923774025193,791.3955292054279,1039.6872758660488,-0.04558572521150661
70,2025-11-26 19:55:00,89957.36,91392.9,2.0730808,6.8096087e-06,1,0.015958004992587527,0.015958004992587527,1007.135091737813,804.0246230115996,1039.6872758660488,-0.03130959172422321
71,2025-11-27 06:35:00,91392.9,91480.02,7.46389,8.517976e-06,1,0.0009532469152418831,0.0009532469152418831,1007.088005065506,804.7910570032639,1039.6872758660488,-0.03135488098898587
72,2025-11-27 17:15:00,91480.02,91208.85,1.0749876,-1.5642783e-05,1,-0.002964253833787949,-0.002964253833787949,1003.0956525804633,802.4054520271436,1039.6872758660488,-0.035194836115605144
73,2025-11-28 03:55:00,91208.85,92348.3,4.650037,2.9209568e-06,1,0.012492757007680691,0.012492757007680691,1014.6239871710317,812.429708360957,1039.6872758660488,-0.02410656480732598
74,2025-11-28 14:35:00,92348.3,90946.46,2.0124261,-7.06632e-05,1,-0.01517992209926979,-0.01517992209926979,998.2074500985539,800.0970886769052,1039.6872758660488,-0.03989644456593233
75,2025-11-29 01:15:00,90946.46,90673.19,4.0027065,8.16534e-06,1,-0.0030047348736828685,-0.0030047348736828685,994.2098939119741,797.6930090522255,1039.6872758660488,-0.043741404756726054
76,2025-11-29 11:55:00,90673.19,90844.0,2.2257628,9.28434e-06,1,0.001883798287012927,0.001883798287012927,995.088574913145,799.1957017762403,1039.6872758660488,-0.04289626504830846
77,2025-11-29 22:35:00,90844.0,91514.16,10.75486,-2.339632e-06,1,0.007377041962044862,0.007377041962044862,1001.4342965113177,805.0914020041296,1039.6872758660488,-0.03679277436849149
78,2025-11-30 09:15:00,91514.16,91460.79,-0.97760826,-1.3825e-05,-1,-0.0005831884377238439,0.0005831884377238439,1001.0168871176719,804.6218820071699,1039.6872758660488,-0.03719425027700263
79,2025-11-30 19:55:00,91460.79,86235.98,3.0297737,7.851007e-06,1,-0.05712622862759001,-0.05712622862759001,942.8315506769917,758.6568684168665,1039.6872758660488,-0.09315851740935976
80,2025-12-01 06:35:00,86235.98,84696.86,-7.2234254,1.2418184e-05,-1,-0.0178477707332832,0.0178477707332832,958.7161604829035,745.1165345641316,1039.6872758660488,-0.07788026001924198
81,2025-12-01 17:15:00,84696.86,86976.99,-4.062869,-0.00016165742,-1,0.02692106885662591,-0.02692106885662591,931.9477805521003,765.175868097343,1039.6872758660488,-0.10362682877329876
82,2025-12-02 03:55:00,86976.99,88634.75,-6.9109254,-3.3658667e-05,-1,0.01905975361989412,-0.01905975361989412,913.253137687618,779.7599316191671,1039.6872758660488,-0.1216078537395896
83,2025-12-02 14:35:00,88634.75,91858.46,10.050259,6.449811e-05,1,0.036370723672148976,0.036370723672148976,945.5555620634899,808.1203646227016,1039.6872758660488,-0.09053848785842666
84,2025-12-03 01:15:00,91858.46,93005.68,4.2883244,-1.5566213e-05,1,0.012488996658554765,0.012488996658554765,956.4190467565154,818.2129771561846,1039.6872758660488,-0.08008968758434776
85,2025-12-03 11:55:00,93005.68,93603.45,10.823696,-2.694978e-06,1,0.006427241863077654,0.006427241863077654,961.6097642457173,823.4718298558763,1039.6872758660488,-0.07509711182652856
86,2025-12-03 22:35:00,93603.45,93308.12,-4.7026944,-3.5712823e-05,-1,-0.0031551187482940185,0.0031551187482940185,963.682147477186,820.873678446806,1039.6872758660488,-0.07310383627187444
87,2025-12-04 09:15:00,93308.12,91975.44,-7.257382,5.4339534e-06,-1,-0.014282572620689315,0.014282572620689315,976.4823255843136,809.1494905219771,1039.6872758660488,-0.06079227066531734
88,2025-12-04 19:55:00,91975.44,92046.0,-4.2400346,3.687852e-05,-1,0.000767161320456827,-0.000767161320456827,974.7567237884313,809.7702387135729,1039.6872758660488,-0.062452002236471627
89,2025-12-05 06:35:00,92046.0,88860.52,-0.14228593,6.0027774e-06,-1,-0.03460747886926098,0.03460747886926098,1007.5158397858211,781.7461322883365,1039.6872758660488,-0.030943377712715825
90,2025-12-05 17:15:00,88860.52,89688.35,2.2601502,-0.000606657,1,0.009316060720779056,0.009316060720779056,1015.8944026866266,789.0289267249689,1039.6872758660488,-0.022884643999901866
91,2025-12-06 03:55:00,89688.35,90079.74,1.728285,-1.3698842e-05,1,0.004363888955477489,0.004363888955477489,1019.3117586477558,792.4721613438562,1039.6872758660488,-0.019597736445625347
92,2025-12-06 14:35:00,90079.74,89553.82,1.4053273,4.7477847e-06,1,-0.005838382748440418,-0.005838382748440418,1012.3413147021365,787.8454055484469,1039.6872758660488,-0.026302102371247527
93,2025-12-07 01:15:00,89553.82,89149.18,6.48702,-1.9860745e-06,1,-0.004518400220113602,-0.004518400220113602,1006.7548101682542,784.2856046946013,1039.6872758660488,-0.031675357063846166
94,2025-12-07 11:55:00,89149.18,90110.86,2.3423352,9.45623e-06,1,0.010787311784584083,0.010787311784584083,1016.6082333860007,792.745938040603,1039.6872758660488,-0.022198061874733943
95,2025-12-07 22:35:00,90110.86,92001.01,-0.69949555,-4.7035857e-05,-1,0.02097582910650275,-0.02097582910650275,994.2674245808463,809.3744413618169,1039.6872758660488,-0.043686070166981894
96,2025-12-08 09:15:00,92001.01,90124.48,2.855438,-9.895601e-06,1,-0.020396841295546635,-0.020396841295546635,972.993242291758,792.8657593326882,1039.6872758660488,-0.06414816755233965
97,2025-12-08 19:55:00,90124.48,89877.56,-5.4909573,-1.053347e-05,-1,-0.0027397661545453386,0.0027397661545453386,974.6860230032986,790.6934925601706,1039.6872758660488,-0.06252000420857784
98,2025-12-09 06:35:00,89877.56,93844.64,-1.6851624,6.9166867e-06,-1,0.04413871493618654,-0.04413871493618654,930.6899484586675,825.5936872301817,1039.6872758660488,-0.1048366464969841
99,2025-12-09 17:15:00,93844.64,92410.62,-14.866572,-2.0292879e-05,-1,-0.015280787480243987,0.015280787480243987,943.9809338226052,812.9779655505862,1039.6872758660488,-0.09205300888550483
100,2025-12-10 03:55:00,92410.62,91863.55,7.268393,7.1120835e-06,1,-0.005919990581169052,-0.005919990581169052,937.4485946517495,808.1651436518287,1039.6872758660488,-0.09833599351221789
101,2025-12-10 14:35:00,91863.55,90804.98,-3.3092396,-2.4117082e-05,-1,-0.011523286439507367,0.011523286439507367,947.3136347355837,798.852425211103,1039.6872758660488,-0.088847524899753
102,2025-12-11 01:15:00,90804.98,90242.35,0.7821112,-6.0230373e-05,1,-0.00619602581268109,-0.00619602581268109,940.4967413673218,793.9027149639721,1039.6872758660488,-0.09540420162986252
103,2025-12-11 11:55:00,90242.35,92591.46,2.6335506,4.9712435e-06,1,0.026031126184103144,0.026031126184103144,964.0384339762251,814.5688967151013,1039.6872758660488,-0.07276115005525008
104,2025-12-11 22:35:00,92591.46,92384.59,-9.212168,-2.9266586e-05,-1,-0.0022342233290198674,0.0022342233290198674,965.2282727015103,812.7489678829664,1039.6872758660488,-0.07161673023507475
105,2025-12-12 09:15:00,92384.59,90198.22,8.556595,-1.1233476e-06,1,-0.023665959874909825,-0.023665959874909825,941.4199908569263,793.5144834206737,1039.6872758660488,-0.09451619471563388
106,2025-12-12 19:55:00,90198.22,90307.39,-7.9865894,2.291706e-05,-1,0.0012103343059319603,-0.0012103343059319603,939.339137954845,794.4749012222117,1039.6872758660488,-0.09651761663391989
107,2025-12-13 06:35:00,90307.39,90040.01,3.215428,-3.3592286e-08,1,-0.0029607765211684743,-0.0029607765211684743,935.6186255518188,792.1226385880153,1039.6872758660488,-0.10009610844524564
108,2025-12-13 17:15:00,90040.01,90258.98,1.0697589,-2.9669067e-07,1,0.0024319188769526033,0.0024319188769526033,936.9583555233751,794.049016585659,1039.6872758660488,-0.09880751907548513
109,2025-12-14 03:55:00,90258.98,89075.11,2.3858268,-2.7544822e-06,1,-0.013116368033407816,-0.013116368033407816,923.7319065448305,783.633977447556,1039.6872758660488,-0.11152908380515547
110,2025-12-14 14:35:00,89075.11,88609.38,2.308809,-2.353775e-05,1,-0.005228508839337902,-0.005228508839337902,917.9784341997375,779.536740269666,1039.6872758660488,-0.11706293276016966
111,2025-12-15 01:15:00,88609.38,89641.28,7.289493,1.5998692e-06,1,0.011645493964634377,0.011645493964634377,927.7507680806756,788.6148306736872,1039.6872758660488,-0.10766363153971592
112,2025-12-15 11:55:00,89641.28,86058.29,-0.6257997,-9.2153505e-06,-1,-0.039970312784467214,0.039970312784467214,963.9055056988094,757.0936492251903,1039.6872758660488,-0.07288900415186284
113,2025-12-15 22:35:00,86058.29,86334.64,-0.7386811,8.570208e-06,-1,0.003211195574534491,-0.003211195574534491,959.8463110989411,759.5248250010903,1039.6872758660488,-0.07679324987468084
114,2025-12-16 09:15:00,86334.64,87585.77,2.7265625,-1.157544e-06,1,0.014491633949015188,0.014491633949015188,972.7962061756006,770.5315807401959,1039.6872758660488,-0.06433768234273007
115,2025-12-16 19:55:00,87585.77,86812.09,-0.10654528,-1.1850536e-06,-1,-0.008833398393369237,0.008833398393369237,980.4165064141324,763.7251683128452,1039.6872758660488,-0.05700826664685732
116,2025-12-17 06:35:00,86812.09,86918.26,12.03248,8.207024e-06,1,0.001222986337502049,0.001222986337502049,980.6351259001242,764.6591937592981,1039.6872758660488,-0.05679799237394223
117,2025-12-17 17:15:00,86918.26,86618.34,-18.14081,2.7789436e-05,-1,-0.0034505982977569762,0.0034505982977569762,983.038268670376,762.020662046948,1039.6872758660488,-0.05448658313961252
118,2025-12-18 03:55:00,86618.34,88204.52,-14.589813,6.505477e-06,-1,0.01831228813666953,-0.01831228813666953,964.0535503764411,775.9750039764475,1039.6872758660488,-0.07274661068310717
119,2025-12-18 14:35:00,88204.52,85401.13,-11.263103,-8.25137e-05,-1,-0.031782838339803894,0.031782838339803894,993.7298549685933,751.3123158693353,1039.6872758660488,-0.04420311949972988
120,2025-12-19 01:15:00,85401.13,88198.7,0.63921016,9.346064e-07,1,0.03275799746443627,0.03275799746443627,1025.2887251830205,775.9238028075828,1039.6872758660488,-0.01384892459228615
121,2025-12-19 11:55:00,88198.7,88306.76,10.739911,5.4279435e-06,1,0.0012251881263555776,0.0012251881263555776,1025.5196080300182,776.8744554377394,1039.6872758660488,-0.013626855079311384
122,2025-12-19 22:35:00,88306.76,88307.17,9.515563,3.3379554e-05,1,4.642906160338036e-06,4.642906160338036e-06,1024.4988498132939,776.8780623929345,1039.6872758660488,-0.014608648586281081
123,2025-12-20 09:15:00,88307.17,88232.92,1.4996924,-1.5387802e-06,1,-0.0008408150776431857,-0.0008408150776431857,1022.6129368835295,776.2248516045842,1039.6872758660488,-0.016422571843342504
124,2025-12-20 19:55:00,88232.92,88115.57,0.1905758,6.3539364e-06,1,-0.0013300024525992257,-0.0013300024525992257,1020.2302462325313,775.1924706481816,1039.6872758660488,-0.018714309663268702
125,2025-12-21 06:35:00,88115.57,88488.38,4.106484,-2.259473e-06,1,0.0042309208236410165,0.0042309208236410165,1023.5265293799924,778.4722486145768,1039.6872758660488,-0.015543853292418808
126,2025-12-21 17:15:00,88488.38,88774.12,5.0019684,1.8603185e-05,1,0.003229124547200329,0.003229124547200329,1025.8080974913441,780.9860324618923,1039.6872758660488,-0.013349377930150674
127,2025-12-22 03:55:00,88774.12,89650.0,-1.2110605,2.2600678e-05,-1,0.009866388988142093,-0.009866388988142093,1014.6612676768171,788.691544452467,1039.6872758660488,-0.024070707384954093
128,2025-12-22 14:35:00,89650.0,88608.47,8.274115,0.00056500826,1,-0.011617735638594522,-0.011617735638594522,1001.85854003855,779.5287345886235,1039.6872758660488,-0.03638472520113112
129,2025-12-23 01:15:00,88608.47,87856.65,0.7616265,1.1524453e-05,1,-0.00848474192139879,-0.00848474192139879,992.3561703445349,772.9146344553244,1039.6872758660488,-0.04552436739411625
130,2025-12-23 11:55:00,87856.65,87515.59,0.77700543,-7.174464e-06,1,-0.0038820055169414914,-0.0038820055169414914,987.511482046142,769.914175580244,1039.6872758660488,-0.05018412269828443
131,2025-12-23 22:35:00,87515.59,86825.79,0.26574802,-8.104667e-05,1,-0.007882024219913308,-0.007882024219913308,978.7403811451655,763.8456934010659,1039.6872758660488,-0.05862041032493659
132,2025-12-24 09:15:00,86825.79,87566.06,1.9399606,1.8185076e-05,1,0.008525923000527886,0.008525923000527886,986.1063058911716,770.3581829672881,1039.6872758660488,-0.0515356600187733
133,2025-12-24 19:55:00,87566.06,87771.85,-1.5844611,2.6781323e-05,-1,0.0023501114472891456,-0.0023501114472891456,982.8027398675615,772.1686105515926,1039.6872758660488,-0.05471312126148997
134,2025-12-25 06:35:00,87771.85,88096.07,-1.1221088,-5.857434e-07,-1,0.0036938950244298275,-0.0036938950244298275,978.1895669769012,775.02092034013,1039.6872758660488,-0.05915019863825943
135,2025-12-25 17:15:00,88096.07,88844.87,-0.43048722,3.246932e-05,-1,0.008499811626103053,-0.008499811626103053,968.8969503560013,781.6084521693102,1039.6872758660488,-0.06808809451965248
136,2025-12-26 03:55:00,88844.87,88564.0,-8.460814,4.2267134e-06,-1,-0.003161353041543033,0.003161353041543033,970.9910787265952,779.137511911749,1039.6872758660488,-0.06607390388829215
137,2025-12-26 14:35:00,88564.0,87372.54,-9.276944,-2.0940766e-05,-1,-0.013453096066121746,0.013453096066121746,983.0829239093247,768.6557001152811,1039.6872758660488,-0.054443632494755034
138,2025-12-27 01:15:00,87372.54,87475.98,-4.5645914,3.87858e-05,-1,0.001183895992951588,-0.001183895992951588,980.93597305106,769.5657085186069,1039.6872758660488,-0.05650862925685951
139,2025-12-27 11:55:00,87475.98,87526.76,0.82135826,-8.19963e-06,1,0.0005805022132932817,0.0005805022132932817,980.524472581464,770.0124431156765,1039.6872758660488,-0.056904421798663285
140,2025-12-27 22:35:00,87526.76,87864.62,4.275898,-4.1380626e-05,1,0.0038600766211385022,0.0038600766211385022,983.3288477019485,772.9847501453331,1039.6872758660488,-0.054207096183950476
141,2025-12-28 09:15:00,87864.62,87520.75,-6.5184546,-4.0658404e-05,-1,-0.003913634407113982,0.003913634407113982,986.1939084661208,769.9595704309899,1039.6872758660488,-0.05145140143738758
142,2025-12-28 19:55:00,87520.75,89923.93,-0.17089075,-1.0692252e-05,-1,0.027458402721640216,-0.027458402721640216,958.1284050573635,791.1014303952651,1039.6872758660488,-0.0784455794563299
143,2025-12-29 06:35:00,89923.93,87644.01,-11.140317,-1.8870331e-07,-1,-0.025353874102255078,0.025353874102255078,981.4625436079251,771.0439443269096,1039.6872758660488,-0.05600215912003259
